,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
3723,2498,2018,1600,0,0,0,1,20,0.0,0,258,0,18,0,0,119.4,1433,0
4352,4607,2019,200,0,0,7,12,140,0.0,2,0,2,91,0,0,119.1,1216,0
10674,2845,2010,200,0,0,3,0,83,0.0,2,0,0,99,0,0,136.0,16,0
10117,2893,2018,200,0,0,0,2,26,0.0,0,7,0,3,0,0,90.5,1194,0
9680,2507,2008,200,0,0,0,270,15,0.0,1,7,0,20,0,0,61.2,1029,0
13680,2372,2017,1600,0,0,0,0,17,0.0,0,0,0,7,0,0,107.9,1153,0
10822,3870,2015,200,0,0,4,35,248,0.0,4,0,2,47,0,0,171.5,56,0
7356,1735,2018,568,0,0,1,10,9,0.0,0,0,0,13,0,0,49.7,419,0
13096,2026,2011,200,0,0,2,2,126,0.0,1,0,0,176,0,0,136.7,11,0
1640,2110,2007,550,0,0,0,11,37,0.0,1,4,0,23,0,0,105.0,1263,0
2624,8021,2009,200,0,0,1,0,191,0.0,4,0,0,3306,0,0,152.9,24,0
12911,2611,2009,200,0,0,17,14,3607,0.0,33,107,3,1049,0,0,142.5,42,0
834,1840,2018,200,0,0,0,1,19,0.0,0,0,0,21,0,0,162.2,146,0
605,1311,2010,511,0,0,0,2,19,0.0,0,0,0,43,0,0,161.5,9,0
7402,11643,2022,200,0,0,0,19,29,0.0,0,40,0,22,0,0,102.0,1133,1
8730,1715,2022,469,0,0,0,1,8,0.0,0,53,0,6,0,0,105.4,1086,0
6762,1352,2016,552,0,0,0,16,29,0.0,0,0,0,36,0,0,147.8,20,0
5823,2440,2011,200,0,0,0,0,33,0.0,0,0,0,133,0,0,131.3,13,0
13712,1216,2018,375,0,1,13,49,1113,0.0,7,2,8,1413,1,1,148.5,91,0
11657,2107,2021,428,0,0,0,0,13,0.0,0,0,0,11,0,0,99.0,1093,0
11988,1165,2019,365,0,0,2,7,84,0.0,1,0,1,665,0,0,142.3,10,0
4314,3954,2015,200,0,0,0,1,66,0.0,0,1,0,320,0,0,139.7,25,1
3409,3912,2017,662,0,0,1,2,53,0.0,0,0,0,27,0,0,194.4,74,0
7272,1672,2009,200,0,0,1,1,14,0.0,0,81,0,7,0,0,92.5,900,0
6308,4852,2016,200,0,0,1,1,98,0.0,0,0,0,78,0,0,145.2,31,0
7136,3484,2011,200,0,0,0,18,12,0.0,0,3,0,19,0,0,70.6,330,0
4539,1186,2007,386,0,0,0,95,13,0.0,0,1,0,20,0,0,66.9,1127,0
11498,1650,2009,200,0,0,8,16,342,0.0,8,1,1,18008,0,0,180.9,34,0
3964,5430,2014,200,0,0,1,31,12,0.0,0,0,0,9,3,0,61.7,384,0
9784,3623,2015,200,0,0,0,2,102,0.0,1,0,0,107,0,0,137.5,87,0
974,1331,2012,200,0,0,1,0,60,0.0,0,0,0,112,0,0,131.2,17,0
2159,1358,2010,558,0,0,1,25,68,0.0,3,0,0,2182,0,0,173.1,34,0
3331,5171,2017,200,0,0,0,19,37,0.0,0,5,0,47,0,0,63.5,969,0
8580,5944,2018,5100,0,0,2,1,324,0.0,3,0,2,6504,2,0,134.2,9,0
3955,3749,2009,200,0,0,12,215,772,0.0,11,0,7,705,0,0,129.3,120,0
6012,1735,2017,900,0,0,2,4,35,0.0,0,2,0,15,0,0,96.2,1018,0
11548,1473,2012,200,0,0,14,5,2181,0.0,16,2,5,3576,3,0,128.5,42,0
11304,6643,2020,200,0,0,0,7,131,0.0,2,0,0,268,0,0,111.3,1044,0
11150,1387,2021,587,0,0,0,4,31,0.0,1,2,0,55,0,0,112.4,1279,0
3079,1308,2015,200,0,0,0,2,110,0.0,0,7,0,46,0,0,129.6,7,0
9124,2019,2013,200,0,0,0,0,28,0.0,0,0,0,33,0,0,155.8,12,0
13540,2059,2018,533,0,0,0,9,4,0.0,0,0,0,11,0,0,55.2,487,0
7550,1489,2009,689,0,0,1,119,358,0.0,13,3,1,91,0,0,117.4,244,0
6906,4556,2019,200,0,0,1,79,16,0.0,1,128,0,6,0,0,114.3,342,0
12864,3900,2015,200,0,0,1,6,14,0.0,1,2,1,18,0,0,79.9,925,1
2536,1491,2008,200,0,0,0,428,20,0.0,0,2,0,5,0,0,61.6,1076,1
4105,1345,2015,545,0,0,0,8,33,0.0,1,0,0,30,0,0,112.3,1219,0
13046,3646,2013,200,0,0,2,1,287,0.0,4,0,0,350,0,0,127.8,41,0
2137,5949,2017,200,0,0,0,0,52,0.0,0,0,0,314,0,0,129.1,15,0
5586,1545,2009,200,0,0,2,5,114,0.0,1,2,0,83,0,0,60.8,1313,0
312,4152,2017,204,0,0,0,5,5,0.0,0,0,0,12,0,0,71.6,235,0
10801,1368,2015,393,0,0,0,0,32,0.0,0,0,0,62,0,0,143.5,9,0
8648,5178,2014,200,0,0,0,18,29,0.0,0,0,0,25,0,0,56.2,467,1
3220,3813,2016,200,0,0,2,0,14,0.0,0,49,0,16,0,0,97.0,1122,0
9948,1786,2017,200,0,0,4,10,379,0.0,4,0,1,509,0,0,139.9,9,0
82,4946,2016,200,0,0,0,1,85,0.0,2,1,0,109,0,0,124.4,109,0
10998,1711,2013,200,0,0,8,2,776,0.0,6,0,1,3286,2,0,154.7,26,0
7673,2476,2008,550,0,0,2,22,26,0.0,1,146,0,12,0,0,105.6,1019,0
12890,2091,2013,200,0,0,2,43,6,0.0,0,0,0,5,0,0,50.9,610,0
3240,1358,2017,550,0,0,0,22,174,0.0,8,3,0,575,0,0,110.9,1319,0
9306,3446,2015,200,0,0,0,1,11,0.0,0,68,0,12,0,0,111.2,1160,0
9600,7363,2014,200,0,0,0,330,17,0.0,0,168,0,7,0,0,77.8,1033,1
9700,2010,2012,200,0,0,2,9,28,0.0,2,6,0,7,0,0,100.0,1184,1
8375,2068,2008,1268,0,0,13,62,1048,0.0,13,4,5,2931,13,0,157.8,78,0
13102,1455,2019,462,0,0,0,7,75,0.0,0,0,0,70,3,0,135.5,70,0
3876,89350,2009,200,0,0,0,63,34,0.0,1,4,0,33,0,0,140.0,58,0
4137,4595,2018,550,0,0,1,0,10,0.0,0,36,0,12,0,0,82.3,965,0
1559,3064,2010,200,0,0,0,480,161,0.0,2,0,0,18,0,0,45.0,667,0
6139,2477,2020,200,0,0,0,5,56,0.0,2,1,0,83,0,0,110.9,1405,0
1470,3085,2009,200,0,0,8,42,100,0.0,2,2,1,20,1,0,103.4,1227,0
4190,1350,2017,477,0,0,0,19,6,0.0,0,0,0,29,0,0,50.8,432,0
3049,1716,2008,550,1,0,1,2,23,0.0,1,2,0,14,0,0,99.4,856,0
6171,1996,2013,200,0,0,3,183,180,0.0,3,0,7,103,0,0,149.1,148,0
1402,5612,2014,200,0,0,4,7,276,0.0,7,5,0,443,0,0,70.1,1351,0
3853,2022,2015,200,0,0,0,7,104,0.0,1,5,0,238,0,0,126.7,43,0
3657,2918,2016,375,0,0,5,292,406,0.0,5,0,15,352,0,0,138.3,206,0
6604,5923,2019,375,0,0,0,1,22,0.0,0,4,0,13,0,0,106.0,1114,0
10571,5546,2016,200,0,0,10,2,561,0.0,4,0,1,514,2,0,155.3,50,0
3149,1198,2011,200,0,0,0,25,52,0.0,0,0,0,34,0,0,219.4,18,0
7678,2263,2008,200,1,0,3,12,253,0.0,5,8,1,695,0,0,54.2,1221,0
7159,1732,2018,900,0,0,1,1,102,0.0,1,0,0,33,0,0,159.3,28,0
8011,1741,2013,200,0,0,2,5,27,0.1,1,2,1,23,1,0,98.6,946,0
2556,2929,2010,200,0,0,0,4,28,0.0,0,1,0,47,0,0,146.9,15,0
12622,2735,2018,1950,0,0,0,6,8,0.0,0,42,0,10,0,0,99.4,1199,0
9109,3249,2019,200,0,0,2,0,136,0.0,3,0,0,292,0,0,134.5,47,0
3835,5138,2014,200,0,0,2,1,13,0.0,0,0,0,8,0,0,95.3,1132,0
4379,1486,2012,200,0,0,0,5,6,0.0,0,0,0,13,0,0,54.5,401,0
11445,3844,2019,3044,0,0,4,4,210,0.0,11,6,0,159,0,0,58.6,1165,0
13015,2038,2009,200,0,0,0,1,48,0.0,0,22,0,51,0,0,122.5,209,0
5096,1373,2021,573,0,0,11,2,747,0.0,8,0,3,902,5,0,125.2,20,0
7959,7411,2017,1011,0,0,1,3,241,0.0,4,1,1,316,1,0,50.7,1208,0
3511,1686,2008,375,0,0,3,10,394,0.0,5,7,1,1534,0,0,54.7,1333,0
3089,4109,2007,550,0,0,2,0,105,0.0,2,0,1,191,0,0,315.7,21,0
13183,1728,2011,200,0,0,1,2,76,0.0,2,0,0,106,0,0,141.2,10,0
14082,3060,2010,200,0,0,2,2,116,0.0,2,2,0,522,0,0,140.0,35,1
8578,8424,2018,550,0,0,4,0,258,0.0,3,0,0,698,1,0,136.6,26,1
2855,3519,2014,200,0,0,3,2,588,0.0,4,0,2,752,0,0,154.9,17,0
13855,1354,2008,200,0,0,3,0,169,0.0,2,0,1,781,0,0,146.3,16,0
13697,4838,2020,1008,0,0,0,29,6,0.0,0,0,0,17,0,0,63.0,195,0
12571,5662,2008,200,0,0,2,1,252,0.1,2,0,1,409,0,0,293.5,48,0
11778,1714,2014,200,0,0,1,13,29,0.0,0,8,1,22,0,0,147.0,102,0
4130,1384,2008,584,0,0,1,303,24,0.0,1,226,0,12,0,0,115.7,1613,0
13128,1360,2011,200,0,0,11,16,36,0.0,0,155,0,18,0,0,99.0,884,0
449,7275,2017,525,0,0,0,11,51,0.0,0,0,0,72,0,0,56.3,1011,0
12017,6545,2017,900,0,0,0,1,25,0.0,0,0,0,30,1,0,112.6,14,0
7542,2551,2012,200,0,0,0,0,42,0.0,0,5,0,477,0,0,128.9,38,0
6300,8007,2010,200,0,0,8,1,1472,0.0,13,5,0,552,0,0,132.3,82,0
277,5572,2013,200,0,0,77,3,818,0.5,33,1,6,1061,24,2,146.7,11,0
12517,4477,2020,399,0,0,0,0,8,0.0,0,0,0,10,0,0,98.0,935,0
4076,2225,2014,200,0,0,0,3,6,0.0,0,0,0,14,0,0,63.1,110,0
11068,7250,2015,200,0,0,5,7,248,0.0,5,9,0,191,0,0,70.4,1310,0
7744,3889,2013,200,0,0,0,7,26,0.0,0,0,0,6,0,0,134.3,27,0
6566,3630,2017,200,0,0,0,10,11,0.0,2,3,0,8,1,0,88.1,1145,1
11837,1328,2007,528,0,0,8,20,296,0.0,8,1,2,720,0,0,189.8,43,0
4044,2202,2009,1402,0,0,9,13,1029,0.0,21,15,2,1423,0,0,69.9,1384,0
9805,3046,2022,342,0,0,0,0,17,0.0,0,6,0,5,0,0,91.9,1003,0
8229,4847,2014,200,0,0,1,4,10,0.0,0,2,0,6,0,0,101.7,1116,0
1336,3531,2014,200,0,0,0,6,5,0.0,0,0,0,5,0,0,43.5,620,0
9475,6574,2018,200,0,0,3,64,125,0.0,2,0,1,176,0,0,133.8,31,0
9716,3080,2016,200,0,0,0,2,78,0.0,0,0,0,36,0,0,140.7,15,0
13450,1317,2008,375,0,0,1,2,23,0.0,1,2,0,12,0,0,99.6,893,0
2346,1742,2013,200,0,0,0,9,28,0.0,0,0,0,20,0,0,124.1,8,0
3573,2106,2008,550,0,0,1,6,76,0.0,1,2,1,48,0,0,143.7,88,0
2289,1728,2013,200,0,0,0,5,2,0.0,0,0,0,4,0,0,45.9,678,0
8453,5153,2012,200,0,0,2,2,16,0.0,0,246,0,9,0,0,111.8,1285,1
9555,2094,2014,550,0,0,2,8,53,0.0,0,11,0,494,0,0,69.2,395,0
1093,1301,2015,200,0,0,0,2,13,0.0,1,91,0,9,0,0,109.5,1025,0
11691,2399,2015,1599,0,0,0,1,9,0.0,0,0,0,15,0,0,99.2,1313,0
2852,3529,2011,200,0,0,2,6,39,0.0,1,6,1,18,0,0,89.7,1181,1
9907,5076,2012,200,0,0,2,3,21,0.0,0,0,0,21,0,0,85.4,1170,0
9385,2449,2009,200,1,0,8,115,912,0.0,9,1,6,2095,4,0,148.5,60,1
9040,2405,2009,200,0,1,1,2,90,0.0,1,0,1,93,0,0,167.3,18,1
12382,5288,2013,200,0,0,1,1,128,0.0,1,0,1,277,0,0,124.7,19,0
9832,4497,2010,200,0,0,3,266,687,0.4,33,19,1,4410,0,0,71.0,1402,0
9474,2376,2015,200,0,0,0,0,37,0.0,0,0,0,46,0,0,152.3,9,0
9477,1705,2013,200,0,0,0,2,15,0.0,0,12,0,12,0,0,136.9,77,0
1835,1783,2018,200,0,0,2,0,82,0.0,1,1,0,500,0,0,179.6,12,0
5960,2407,2010,200,0,0,0,270,86,0.0,1,1,1,17,0,0,43.4,602,0
165,1355,2014,200,0,0,2,15,71,0.0,1,2,1,160,0,0,138.6,26,0
12986,7335,2019,200,0,0,0,0,64,0.0,0,0,0,102,0,0,143.7,10,0
720,1758,2007,550,0,0,0,142,1,0.0,1,0,0,6,0,0,43.8,709,0
3462,1738,2021,513,0,0,0,0,6,0.0,0,0,0,6,0,0,105.8,1057,0
6090,2052,2011,525,0,1,0,1,4,0.0,0,0,0,3,0,0,44.3,600,0
412,2758,2014,200,0,0,0,7,25,0.0,1,16,0,18,0,0,44.3,1032,0
1676,1753,2013,953,0,0,77,11,3451,0.0,38,58,1,836,1,0,185.5,33,0
12171,1359,2011,559,0,0,0,0,26,0.0,0,0,0,36,0,0,141.8,9,0
4959,1191,2015,391,0,0,0,5,90,0.0,3,4,0,31,0,0,138.2,46,0
7517,1000,2008,585,0,0,0,69,4,0.0,0,1,0,15,0,0,54.2,484,1
10295,1438,2015,200,0,0,1,196,122,0.0,2,7,10,76,0,0,141.7,179,0
13995,3522,2019,407,0,0,0,8,3,0.0,0,0,0,15,0,0,47.3,620,0
5722,2001,2018,550,0,0,1,0,126,0.0,1,0,0,306,0,0,135.2,10,0
7221,2075,2013,200,0,0,0,12,3,0.0,0,0,0,24,0,0,45.6,691,0
11875,3823,2017,3000,0,0,1,0,122,0.0,1,0,0,136,0,0,62.9,1243,0
9047,1358,2008,550,0,0,2,7,151,0.0,3,5,0,177,0,0,70.1,1380,0
1250,5902,2013,200,0,0,0,2,9,0.0,0,47,0,8,0,0,117.4,1276,0
11001,2050,2013,200,0,0,0,7,17,0.0,1,13,0,17,0,0,45.3,1005,0
5693,6422,2016,200,0,0,1,7,11,0.0,0,0,0,28,0,0,60.5,406,1
6197,1997,2021,538,0,0,0,6,11,0.0,0,0,0,41,0,0,196.7,16,1
13711,3457,2019,200,0,0,0,4,6,0.0,0,0,0,10,0,0,44.6,788,0
11964,4214,2018,1600,0,0,3,18,251,0.0,3,0,0,159,0,0,138.4,17,0
7500,2047,2012,200,0,0,3,11,164,0.0,3,6,0,149,0,0,70.4,1270,0
6248,1591,2018,375,0,0,1,0,82,0.0,0,0,0,102,0,0,136.8,15,0
5130,1418,2011,200,0,0,4,7,59,0.0,2,58,0,16,0,0,123.7,1141,0
3042,1369,2021,569,0,0,0,2,14,0.0,0,0,0,5,0,0,71.4,1108,0
12600,2052,2007,550,0,0,1,85,168,0.0,2,1,0,87,0,0,141.9,223,0
6043,2871,2015,200,0,0,0,0,76,0.0,1,0,1,135,0,0,138.9,23,0
4665,4842,2017,200,0,0,1,10,47,0.0,0,0,1,12,0,0,144.2,20,0
9967,4059,2013,200,0,0,1,8,14,0.0,0,21,0,17,0,0,117.3,1172,0
3435,1000,2015,200,0,0,0,1,7,0.0,0,257,0,14,0,0,112.4,1408,0
12639,1532,2015,200,0,0,1,2,5,0.0,0,0,0,9,0,0,73.8,459,0
320,6334,2017,200,0,0,0,2,18,0.0,0,45,0,9,0,0,92.5,1164,0
10787,1000,2008,550,0,1,1,5,309,0.0,2,2,1,29,0,0,146.4,84,0
3132,1392,2008,200,0,0,4,2,172,0.0,2,0,0,278,2,0,118.4,5,0
12689,3496,2014,200,0,0,0,0,84,0.0,1,0,0,124,0,0,137.1,37,0
7481,2860,2020,835,0,0,1,0,116,0.0,1,0,0,196,2,0,127.4,11,0
2816,3156,2013,200,0,0,4,26,36,0.0,2,2,1,9,0,0,100.9,1215,0
3472,2852,2016,200,0,0,0,19,28,0.0,0,0,0,9,0,0,87.6,1163,0
10758,5192,2020,916,0,0,0,13,1,0.0,0,0,0,5,0,0,59.7,335,0
14071,2368,2009,200,0,0,3,7,408,0.0,3,13,1,135,0,0,132.2,203,0
7784,1679,2008,550,1,0,0,5,29,0.0,0,0,1,42,0,0,142.9,17,0
1590,39468,2013,200,0,0,0,5,6,0.0,0,0,0,6,0,0,51.2,614,0
13246,5888,2008,200,0,0,2,4,125,0.0,1,0,0,164,0,0,128.6,10,0
2647,2400,2015,200,0,0,0,0,59,0.0,1,5,0,393,0,0,132.2,87,0
2762,5204,2018,200,0,0,0,0,140,0.0,1,0,0,411,0,0,155.2,18,0
5362,6756,2012,200,0,0,7,2,631,0.0,4,1,1,1993,2,0,144.2,95,0
10661,1424,2021,449,0,0,0,3,38,0.0,0,3,1,70,0,0,113.4,1215,0
112,1647,2019,200,0,0,0,6,27,0.0,4,0,0,18,0,0,57.4,1066,0
6587,1576,2008,550,0,1,14,437,1176,0.0,12,2,12,66,0,1,151.2,316,1
4805,2457,2009,200,0,0,2,1,458,0.0,5,1,1,47,0,0,135.1,369,0
77,1662,2010,862,0,0,1,8,42,0.0,2,176,0,13,0,0,125.9,1055,1
321,2091,2013,200,0,0,1,66,33,0.0,0,14,2,47,0,0,122.5,108,0
2574,1162,2012,362,0,0,1,1,54,0.0,1,0,0,99,0,0,200.1,18,0
8847,3149,2015,200,0,0,1,2,189,0.0,1,0,0,717,0,0,143.0,18,0
6204,7205,2019,200,0,0,0,10,22,0.0,0,0,0,21,0,0,70.7,864,0
3779,1659,2021,332,0,0,3,41,213,0.0,2,0,2,75,0,0,126.2,37,0
7164,4871,2019,550,0,0,0,2,18,0.0,0,1,0,6,0,0,96.8,1096,0
13404,1380,2012,580,0,1,1,67,195,0.0,2,3,1,62,0,0,141.4,105,0
2582,3545,2008,200,1,1,2,3,119,0.0,1,2,0,457,0,0,141.9,105,0
7519,1334,2010,360,0,0,20,6,1456,0.0,19,1,5,2401,9,0,126.6,22,0
4993,1777,2008,550,0,0,0,136,2,0.0,0,0,0,133,0,0,44.0,702,0
7870,1805,2008,200,0,0,1,1,190,0.0,4,0,0,196,0,0,142.3,20,0
9115,2415,2011,200,0,0,0,140,12,0.0,0,1,0,18,0,0,59.3,925,0
6412,2111,2009,1311,0,0,10,14,2010,0.0,18,13,2,1249,0,0,69.2,1302,0
13076,3926,2017,431,0,0,0,17,47,0.0,0,0,0,51,0,0,109.5,1197,0
3274,2654,2015,200,0,0,1,1,66,0.0,0,0,0,183,0,0,124.7,21,0
13689,2508,2015,200,0,0,0,0,58,0.0,0,0,0,157,0,0,175.5,65,0
4346,7332,2018,6500,0,0,1,0,160,0.0,2,0,0,76,0,0,141.3,33,0
8942,1373,2008,370,0,0,4,24,234,0.0,3,0,1,328,2,0,147.6,7,0
10679,1000,2014,200,0,0,0,9,36,0.0,1,70,0,34,0,0,73.0,1159,0
2226,1859,2012,200,0,0,2,2,16,0.0,0,231,0,19,0,0,101.0,1297,0
11832,7163,2010,200,0,0,5,90,301,0.0,4,0,3,219,0,0,137.8,64,0
2214,4745,2014,200,0,0,0,4,1,0.0,0,0,0,7,0,0,43.3,717,0
9990,2040,2013,200,0,0,0,4,14,0.0,0,5,0,18,0,0,94.9,1347,0
5184,1363,2008,563,0,0,0,98,8,0.0,0,1,0,10,0,0,64.3,1083,0
8754,1781,2007,200,0,0,0,117,1,0.0,0,0,0,16,0,0,43.9,700,0
7037,4147,2008,200,0,0,1,1,12,0.0,0,66,0,17,0,0,103.5,1283,1
9166,2530,2012,200,0,0,3,29,242,0.0,2,1,1,53,0,0,113.1,104,0
4666,1714,2015,200,0,0,0,7,51,0.0,0,7,0,31,0,0,133.4,104,0
8147,1370,2012,200,0,0,3,94,123,0.0,3,2,5,49,0,0,146.9,122,0
11011,1420,2014,200,0,0,0,0,6,0.0,0,0,0,5,0,0,99.1,1025,0
2344,1895,2022,299,0,0,0,2,14,0.0,0,8,0,6,0,0,97.1,1067,0
10995,2063,2013,200,0,0,3,6,27,0.0,0,2,0,19,0,0,94.8,1269,0
12515,6819,2018,200,0,0,0,21,5,0.0,0,0,0,27,0,0,56.6,163,0
5118,6626,2013,200,0,0,9,12,1070,0.0,13,20,1,463,0,0,69.4,1385,0
10253,4188,2017,798,0,0,2,0,116,0.0,2,0,0,105,0,0,130.3,10,0
13157,5474,2009,200,0,0,0,100,57,0.0,0,0,0,35,0,0,64.1,215,1
6434,3918,2011,200,0,0,5,59,341,0.0,5,0,2,320,0,0,143.7,48,0
7118,6542,2018,200,0,0,0,5,0,0.0,0,0,0,11,0,0,47.3,632,0
4598,6588,2016,200,0,0,1,3,34,0.0,1,217,0,42,0,0,121.4,1256,0
6060,3174,2011,200,0,0,1,0,92,0.0,0,0,0,228,0,0,150.6,9,0
12980,2186,2019,564,0,0,1,3,30,0.0,0,1,0,13,0,0,91.9,1047,0
12567,1732,2018,900,0,1,4,41,563,0.2,5,1,1,536,0,0,237.4,76,0
2613,1715,2013,200,0,0,32,37,78,0.2,1,226,0,43,0,0,115.3,1252,0
4990,2938,2021,200,0,0,4,186,1667,0.0,83,31,2,3857,0,0,55.9,955,0
2711,3156,2013,200,0,0,12,4,1261,0.0,13,3,3,5328,9,0,127.0,25,0
799,1653,2018,853,0,0,0,1,8,0.0,0,0,0,5,0,0,101.3,1396,0
12685,1233,2015,200,0,0,0,0,6,0.0,0,249,0,3,0,0,129.9,1404,0
3912,2015,2015,200,0,0,0,18,63,0.0,1,6,0,98,0,0,63.4,1243,1
1132,2750,2009,200,1,0,0,273,16,0.0,0,136,0,46,0,0,79.8,1042,0
1987,1000,2015,200,0,0,0,3,11,0.0,0,217,0,9,0,0,113.0,1311,0
12720,2003,2016,200,0,0,2,25,41,0.0,2,26,1,10,0,0,97.2,987,0
10463,7221,2017,1241,0,0,0,7,26,0.0,0,0,0,13,0,0,94.2,627,0
13086,2073,2009,200,0,0,0,0,83,0.0,0,0,0,665,0,0,139.2,13,0
5276,4110,2014,200,0,0,0,30,27,0.0,0,0,0,19,0,0,113.7,1137,0
12511,3254,2009,200,0,0,25,10,1634,0.1,23,2,7,8656,11,0,144.2,69,0
6785,4776,2008,200,0,1,8,2,311,0.0,4,1,0,1054,3,1,154.4,34,0
11178,2357,2008,1557,0,0,3,4,612,0.0,5,2,1,335,0,0,144.3,96,0
13411,1707,2011,200,0,0,1,1,7,0.0,0,15,0,13,0,1,103.4,1232,0
10111,1529,2008,200,1,0,27,5,81,0.0,1,204,23,30,1,0,101.9,1280,1
13623,1000,2014,200,0,0,1,6,19,0.0,0,189,0,13,0,0,108.9,1292,0
7198,4646,2020,1012,0,0,2,0,100,0.0,1,0,0,105,0,0,131.7,12,0
4529,2161,2014,200,0,0,9,2,11,0.0,0,0,0,21,0,0,69.9,257,0
13953,4844,2021,1014,0,0,0,0,101,0.0,0,2,0,103,0,0,130.3,33,0
6382,2300,2008,375,0,0,12,158,805,0.0,10,1,6,1711,0,0,136.1,107,0
9725,1448,2009,200,0,0,4,1,243,0.0,4,1,1,906,0,0,139.3,34,0
7237,2236,2013,200,0,0,33,12,3276,0.0,35,0,12,7081,15,0,142.2,30,0
4307,2416,2010,200,0,0,0,0,5,0.0,0,3,0,0,0,0,89.3,955,0
9065,1667,2015,200,0,0,4,14,56,0.0,0,0,0,19,0,0,99.9,1066,0
11992,1746,2009,200,0,0,3,25,24,0.0,2,25,0,8,0,0,100.4,1186,0
3470,5606,2011,200,0,0,14,2,12,0.0,1,219,0,85,0,0,120.5,1345,0
8456,1499,2010,200,0,0,2,10,99,0.0,1,162,0,114,1,0,132.5,1531,0
1020,3881,2013,200,0,0,4,5,310,0.0,7,4,0,690,0,0,69.6,1146,0
2811,1915,2021,200,0,0,0,0,13,0.0,0,0,0,9,0,0,68.6,1125,0
8936,1704,2012,200,0,0,0,80,13,0.0,5,3,0,10,0,0,68.5,1132,0
3346,1581,2011,200,0,0,0,29,12,0.0,0,2,0,20,0,0,69.8,1204,0
10785,6780,2017,5800,0,0,0,0,21,0.0,0,258,0,21,0,0,81.5,1508,0
11124,2225,2013,200,0,0,4,32,163,0.0,4,1,1,171,0,0,148.2,29,0
8973,4143,2021,379,0,0,12,2,1102,0.0,8,0,4,954,2,0,353.9,10,0
9061,1207,2018,221,0,0,5,35,332,0.0,4,0,1,226,0,0,141.3,34,0
10172,6110,2011,200,0,0,0,53,52,0.0,1,1,1,25,0,0,58.9,508,0
12286,2400,2016,200,0,0,3,4,125,0.0,1,0,0,164,0,0,126.9,120,1
3086,1214,2016,414,0,0,1,1,114,0.0,2,0,0,2056,0,0,132.3,14,0
11907,1570,2008,200,0,0,0,128,32,0.0,1,0,0,11,0,0,42.8,555,0
4994,2064,2010,200,0,0,4,11,447,0.0,5,1,1,10828,0,0,146.0,27,0
12610,3136,2013,200,0,0,0,0,126,0.0,2,4,0,292,0,0,120.3,136,0
8736,6247,2018,1600,0,0,3,2,188,0.0,1,9,1,389,0,0,232.4,71,0
1757,4817,2013,200,0,0,0,18,3,0.0,0,0,0,8,0,0,48.9,577,0
6346,1800,2016,200,0,0,1,0,7,0.0,0,0,0,21,0,0,68.4,340,0
11640,5571,2014,200,0,0,0,1,1,0.0,0,0,0,6,0,0,48.0,452,0
1079,1396,2018,200,0,0,4,37,338,0.0,3,1,1,342,1,1,147.5,162,0
10230,1403,2017,200,0,0,6,2,599,0.0,6,0,2,462,1,0,126.6,26,0
3241,4514,2013,200,0,0,0,5,8,0.0,0,0,0,12,0,0,68.8,291,0
2236,1719,2014,200,0,0,8,1,204,0.0,5,1,0,419,0,0,181.7,25,0
10532,5572,2013,200,0,0,194,8,1863,0.1,19,0,10,1213,7,0,136.1,61,0
4185,2111,2009,200,0,0,0,133,3,0.0,0,0,0,8,0,0,46.5,536,1
12835,1878,2013,200,0,0,0,5,9,0.0,0,16,0,24,0,0,57.8,834,0
6420,1172,2014,200,0,0,1,1,7,0.0,1,50,0,12,0,0,116.5,1051,0
12534,1537,2010,200,0,0,0,0,22,0.0,0,0,0,7,0,0,157.2,9,0
8180,1819,2010,200,0,0,3,12,45,0.0,1,0,0,36,0,0,114.1,923,0
12243,1356,2019,200,0,0,0,2,92,0.0,1,0,0,318,0,0,375.2,11,0
10737,2890,2014,200,0,0,0,34,2,0.0,0,0,0,5,0,0,44.0,741,0
10280,6334,2017,200,0,0,1,17,10,0.0,0,0,0,6,0,0,68.3,96,0
4019,1674,2008,375,0,0,1,1,10,0.0,0,3,0,6,0,0,90.6,1086,0
1751,1386,2017,551,0,0,0,0,5,0.0,0,0,0,7,0,0,61.4,368,0
9765,1415,2008,615,0,0,0,306,15,0.0,1,0,1,17,0,0,57.9,1150,0
2205,6681,2008,200,0,0,18,43,1390,0.0,13,2,2,12688,0,0,146.7,48,0
4800,1579,2012,200,0,0,2,0,123,0.0,2,0,0,233,0,0,124.6,23,0
943,5396,2014,200,0,0,5,5,38,0.0,0,246,0,11,0,0,116.3,1356,0
11143,7671,2017,571,0,0,1,0,27,0.0,0,12,0,59,0,0,128.7,138,0
9062,2750,2009,200,0,0,3,17,40,0.0,1,2,1,12,0,0,102.3,1324,0
4318,2409,2013,200,0,0,0,37,4,0.0,0,0,0,5,0,0,45.6,686,0
2315,1869,2010,200,0,0,7,34,350,0.0,6,106,1,744,4,1,113.6,1164,0
11501,4770,2012,200,0,0,3,0,229,0.3,2,0,0,192,0,0,156.8,40,0
6610,4538,2014,200,0,0,6,12,231,0.0,8,11,0,115,0,0,71.5,1321,1
13572,1990,2018,455,0,0,1,15,49,0.0,0,0,0,49,0,0,145.6,14,1
