sentence_id,sentence,answer
789272319ec8f4599b5b726fb6e1d2e0,"Indeed, sometimes writers write in generalities to avoid getting down to the details of the plot, as there isn't much to say.",실제로 때때로 작가들은 말할 것이 많지 않아서 줄거리의 세세한 내용을 파고드는 것을 피하고 일반론적으로 글을 쓴다.
f783d4cc3fe750f758ee00ab3294e217,"For example, the amoeba has duplicated its chromosomes, the structures that contain most of the organism's DNA.","예를 들면, 아메바는 대부분의 유기체의 DNA를 포함하는 구조인 자신의 염색체를 복제해왔다."
d1f29e7c085870062bfa6db83efc8f92,ⅰ Inventors have been inspired by toys to build new forms of transportation .,발명가들은 운송수단의 새로운 행태를 개발하도록 장난감들에 의해 영감받아 왔다.
19537827c13df211fcb35ddaca3360c5,"So do we all when we go about our business, ""figuring out"" how to do things.","우리가 일들을 어떻게 할지를 ""알아내면서"" 우리의 일들을 할 때, 우리 모두도 그렇다 (지능을 이용한다)."
c6ea0ebedc5fcee2c0326c2146ee9996,"A lot of women, however, wear sunscreen before they go out, and this often makes it more difficult for their body to produce vitamin D― as sunscreen can block vitamin D-producing ultraviolet rays.",그러나 많은 여성은 외출하기 전에 자외선 차단제를 바르고 이것은 종종 그들의 몸이 비타민D를 생성하는 것을 더 어렵게 만든다. 그것은 자외선 차단제가 비타민D를 생산하는 자외선을 막을 수 있기 때문이다.
5380178afaebce8a2da6ad81becb579b,"Both connotations have some small merit, of course, because profit may result from both greedy, selfish activities and from sensible, efficient ones.","물론 두 가지 함축적 의미 모두 약간의 장점을 가진다. 왜냐하면 이윤은 탐욕과 이기적인 활동들로부터 나온 결과일지도 모른다 그리고 분별 있고, 효율적인 활동들로부터 나온 결과일지도 모른다."
b99586d30493dd87abf4f5be700c61a0,"It makes no sense to free a nation, unless all its citizens enjoy freedom as well.""","그것의 모든 시민들이 또한 자유를 누리지 않는다면, 한 국가를 해방하는 것은 합당하지 않다."
989931ed6399fb3dc3d62e9b48bd24b3,"Once we start understanding that knowledge isn't all in the head, that it's shared within a community, our heroes change.","일단 지식이 모두 (한 명의) 머릿속에 있는 것이 아니라, 공동체 속에서 공유된다는 것을 이해하기 시작하면 우리의 영웅은 바뀐다."
0937aa75cdb9982cc49ece15b0604524,So Jesse jumped in to help her.,그래서 Jesse가 그녀(Monica)를 돕기 위해 뛰어들었다.
999272b790a9b7d24ce97ab156b14566,"When I asked a group of children I had worked with periodically over a year what they had enjoyed most about the story work we had done, many of them chose the time I had used Ethan's name to tell a story.","내가 일 년 동안 주기적으로 함께 수업했던 집단의 아이들에게 우리가 했던 이야기 수업에 관해 그들이 무엇을 가장 즐겼냐고 물었을 때, 그들 중 많은 아이가 내가 이야기를 하기 위해 Ethan의 이름을 사용했던 때를 선택했다."
5524db614dfae167199d28478636ef14,ⅲ pioneer markets for their food products .,그들의 식품 생산품을 위한 시장을 개척하도록
b32c91c4cd1bd8a284f0578c2a53bab2,"""If Sam can't learn in school,"" he told me, ""I will take a couple of years off work and we will sail around the world.","“만약 Sam이 학교에서 배울 수 없다면, 나는 일을 몇 년 쉴 거야 그리고 우리는 전 세계적으로 항해할 거야."
b61d1fbea161c7a04bc1d2a5ef403707,④ you shouldn't say anything .,당신은 어떤 것도 말하면 안 된다.
fb24bec8ac88364e0560abed26e1b518,"First of all, there is no known life on the moon.","우선, 달에는 알려진 생명체가 없다."
232192b0dfceb7bf72eb9f10604b098d,"After several frightening minutes, they found a narrow ledge and climbed on to it, hoping the snow would stop and they could continue their descent.","무서운 몇 분 후에(무서웠던 몇 분이 지나고), 그들은 좁게 튀어나온 바위를 발견했다 그리고 눈이 멈추고 그들이 그들의 하강(하산)을 계속할 수 있기를 바라면서, 그것(튀어나온 바위)에 올랐다."
da3e433d4318ee95b8f548021a0c7d80,Coats are used to save seats at many events.,외투들은 여러 경우들에서 자리를 보전하기 위해 사용된다.
9e002caf0abcd84f4b3031b9f1b2127b,"It is well known that vitamin D deficiency can affect one's muscles, bones and immunity and is even associated with cancer.",비타민D 결핍은 사람의 근육과 뼈 그리고 면역력에 영향을 끼칠 수 있으며 심지어 암과 연관이 되어있다는 것은 잘 알려져 있다.
2f3462ee06326f9c7f04b951d130b523,Vitamin D is produced by the body in response to skin being exposed to sunlight.,비타민D는 햇빛에 노출되고 있는 피부에 반응하여 신체에 의해 생성된다.
0af9d8674a4b1db3f4b77c601c9e1fa7,"Cullen insisted on the freedom of the black poet to choose any subject; he believed that an exclusive concern with race was a hindrance to the development of the Black artist, and he argued that there is poetry written by Blacks, but not a linguistic category that could be called Black poetry.",Cullen은 흑인 시인의 어떤 주제든 선택할 자유를 주장했다; 그는 인종에 대한 배타적인 관심이 흑인 예술가의 발전에 대한 장애물이라고 믿었고 흑인들에 의해 쓰여진 시가 있지만 흑인 시라고 불릴 수 있는 언어학적 범주는 없다고 주장했다
aa3649211459767ab3935203faf1eab3,"Then there appeared before him a poor, ragged man, carrying a large sack over his shoulder.","그 때, 그 앞에 그의 어깨 위에 큰 자루를 가진 가난한 누더기가 된 남자가 나타났다."
177d214b684b215fe5761a5dfefc7d5b,"If I asked you to tell me where the eggs are, would you be able to do so?","내가 당신에게 달걀이 어디에 있는지를 나에게 말해달라고 부탁한다면, 당신은 그렇게 할 수 있겠는가?"
8303eb40de289714f3058328189988d7,Asian art and music have had profound influences on the West across the centuries.,아시아의 예술과 음악은 여러 세기에 걸쳐서 서구에 강력한 영향을 주었다.
4a7966e6617b2e7dd6e915cd1407cdf3,"Moreover, she found that isolated populations with minimal Western contact also accurately identify the physical signs.","게다가, 그녀는 최소의 서양의 접촉을 가진 고립된 인구들이 또한 그 신체의 신호를 정확히 찾는 것을 발견했다."
76b222152570a4d4f9b8850b28e55f3e,"Thus, we overestimate the risk of being the victims of a plane crash, a car accident, or a murder.","따라서, 우리는 우리가 비행기 추락, 자동차 사고, 또는 살인의 피해자가 될 위험성을 과대평가한다."
f665e6c74ae7da34b75facbff5a4176c,Paul also kept a notebook of his artistic insights and ideas and published a number of books about art.,Paul은 또한 그의 예술적 통찰과 아이디어에 관한 노트를 기록했고 미술에 관한 많은(여러 권의) 책을 출간했다.
41e9d392995b0de1927ff50505eba00a,"When you experience a reading crash, you feel sleepy after a short time, get lost in the big picture, or cannot link together the information.","당신이 독서의 충돌을 경험할 때 짧은 시간에 잠이 오는 것을 느끼고, 큰 흐름 속에서 방향을 잃거나 정보를 서로 연결시킬 수 없다."
b6244fb2c7038ad3f5c0d9e2e029c3fd,"Although most people think that snakes are slimy and wet, the opposite is true.",대부분의 사람들은 뱀이 미끌거리고 축축하다고 생각하지만 그 반대가 사실이다.
94160db82467a8d90fd972dfb6e2df7d,"During the Middle Ages, most families grew medicinal herbs at home.",중세시대 동안에 대부분의 가정이 집에서 약초를 길렀다.
8fd287ec42b212cf4b332a686e326a06,An award may honor a particular book or an author for a lifetime contribution to the world of children's literature.,상은 특정한 책이나 아동 문학 세계에 일생을 기여한한 것에 대해 작가에게 수여할 수 있다.
0335be670635eb65e0b103b9b44643ac,We approximate using a 'round number' as a place mark.,우리는 자리 표시로서 '어림수'를 사용하면서 어림잡는다
480adee88c10ad50469534394aa2ec70,Tracy and David Matsumoto examined pride responses among people competing in judo matches in the 2004 Olympic and Paralympic Games.,Tracy와 David Matsumoto는 2004년 올림픽과 패럴림픽 게임에서 유도 시합에서 경쟁하는 사람들 사이에 자부심 반응들을 조사했다.
3dc62111366b73cd37413354fdd849b2,"""Surely you remember?",분명히 기억합니까?
b573b9cc5f0b478bf839a5bb7c9abf8e,"With the introduction of consistent pagination, indexes, alphabetic ordering, and bibliographies (all unthinkable in manuscript), knowledge itself was slowly repackaged.","(필사본에서는 모두 상상도 할 수 없는) 일관성 있는 페이지 매기기, 색인, 알파벳 순서, 그리고 참고문헌의도입과 함께, 지식 그자체가 천천히 재포장되었다."
561e4ded7e4ca1f79c09129d0ef8505d,"They are imprecise statements open to interpretation and present designers, developers, and engineers with the impossible task of figuring out just what customers really mean by ""durable"" or ""strong.""","그것들은 해석에 대해 열려 있는 부정확한 진술들이고 디자이너들, 개발자들, 그리고 기술자들에게 그저 고객들이 ""내구성이 있는"" 혹은 ""강한""이라는 말로 정말로 무엇을 의미하는지를 알아내는 불가능한 과제를 제시한다."
a47b173ded195b7bcf22f6f4e5f71372,③ A picture is worth a thousand words .,그림 하나가 천 마디 말의 가치가 있다
e1f99113d84582739024087240ac821e,"""We do not sit at a table only to eat, but to eat together,"" said the Greek author Plutarch.",“우리는 단지 먹기 위해서 식탁에 앉는 것이 아니라 함께 먹으려고 식탁에 앉는다.”라고 그리스의 작가인 Plutarch가 말했다.
4549befe5007a90023b38dd20223efb3,"Clearly, though, time is not the only requirement.",그러나 분명히 시간이 유일한 필요조건은 아니다.
2d457d8d6028ad9d2db62a607e7f3d61,They are taken fresh or dried and packaged as tablets.,그것들은 신선하거나 건조된 채로 섭취된다 그리고 알약으로 포장된다.
387e192abd22ae3aff7fbf4027c8e495,"Albert Einstein's general theory of relativity is about to celebrate its 100th anniversary, and his revolutionary hypothesis has withstood the test of time, despite numerous expert attempts to find flaws.",알버트 아인슈타인의 일반상대성이론은 그 100주년을 곧 기념하게 된다 그리고 그의 혁신적인 가설은 결함들을 찾으려는 수많은 전문가 시도에도 불구하고 세월의 시험을 견뎌왔다.
0fa5ff8d8e56916f6723e73666c3ab68,Almost every form of transportation has given someone the idea for a new type of toy.,거의 모든 운송 수단의 형태는 누군가에게 장난감의 새로운 형태를 위한 아이디어를 제공해왔다.
f1bdc6b5c63778177a85d0158024a1c2,"According to San Diego animal behaviorist Dennis Fetko, the best man­-made instruments for smell can detect a chemical in amounts as small as one trillionth of a gram.","San Diego의 동물 행동학자인 Denis Fetko에 따르면, 사람이 만든 최고의 후각 장비로는 1조분의 1그램밖에 안 되는 적은 양의 화학 물질을 탐지할 수 있다고 한다."
85ca72d193c9ee44a8177e6227ad3f08,"By his death in 1940, he had created an impressive amount of work: over ten thousand drawings and nearly five thousand paintings during his lifetime.","1940년 그가 사망할 즈음에, 그는 일생 동안 만 점이 넘는 소묘와 오천 점에 가까운 회화 등 인상적인 (즉, 그 정도로 엄청난) 상당한 양의 작품을 만들어 왔다."
26bf4bc1f610f4f7a33d3d84530f00a9,"In the broad sweep of human social life, writing is a fairly recent invention: people must have been singing songs and telling tales for many thousands of years before anyone ever devised a means to record their words.","인간 사회생활의 폭넓은 범위에서, 글쓰기는 꽤 최근의 발명품이다. 즉, 사람들은 누군가가 그들의 말을 기록하는 수단을 고안하기 전까지 수천 년 동안 노래를 부르고 이야기를 말해 왔음이 틀림없다."
f45aa4306d8358dd921c746fb8c604eb,"Even anger was an important emotion to our ancestors, motivating us to seek food when we were hungry, to fight off predators and to compete for scarce resources.","심지어 분노도 우리의 조상들에게 중요한 감정이었다, 그래서 우리가 배고플 때 음식을 찾도록, 포식자를 풀리치도록 그리고 부족한 자원들을 위해 경쟁하도록 자극했다."
bd3285fdbc9bda26a8613c7d1a7323d3,"Maria Mitchell was born on August 1, 1818, in Nantucket, Massachusetts.",Maria Mitchell은 1818년 8월 1일에 Massachusetts주 Nantucket에서 태어났다.
115860aa136a1b6a7e7ae25c4a95f885,"Bare, rocky, or paved areas, for example, usually have updrafts above them.","예를 들어, 아무것도 안 덮인 땅, 암석 지대, 또는 포장된 지대는 그것들 위에 상승기류를 주로 가진다."
b3e6cfaff1df6dbc244a9b57c52efc50,"The modern diet with its softer foods, along with the marvels of modern technologies such as forks, spoons, and knives, has made the need for wisdom teeth nonexistent.","포크, 숟갈, 그리고 칼과 같은 현대적 기술의 경이로움과 함께 더 부드러워진 음식으로 된 현대 식단은 사랑니의 존재하지 않게 만들었다."
bc984e8daf8d06e7205523f46fe64adb,"To them, profit is the ultimate incentive for worthy performance.","그들에게, 이윤은 가치 있는 행위에 대한 궁극적인 장려금이다."
07b99e8eff29c9b8c6d47026385b6f72,"""She feels successful.She is successful,"" we say, using the verb to be to suggest this state of being.",우리는 이런 ‘어떠한’ 상태를 넌지시 나타내기 위하여 ‘be’ 동사를 사용하여 “그녀는 성공적이라고 느낀다. 그녀는 성공적‘이다’.”라고 말한다.
c78708362c9f172f99ced1d8a2931e8f,They are often seen as something to be regulated or managed.,그것들은 흔히 조절되거나 관리될 어떤 것으로 보여진다.
94b307a5f39121e20ae9b83cdb96d280,③ Art :More Widely Accessible Than Ever!,예술: 그 어느때보다 더 폭넓게 접근 가능한 것
a4b9abd954682cca5460357cc75d5fea,"Within hours, the value of the British pound (￡) had fallen to a historic low and Prime Minister Cameron had stepped down.",몇시간 내에 영국의 파운드의 가치는 역사적으로 최저치로 떨어졌다 그리고 Cameron 수상은 사직했다.
1f0f76b2f6ac05a9c575615d9cad9ba3,For additional information please contact sexual offender registration clerk Carol Foster at 937-440-3965 Ext. 6638 between 8:00 A.M. and 4:00 P.M.,"추가적인 정보를 위해, 오전 8시에서 4시 사이에 전화 937-440-3965 확장번호 6638로 성범죄자 기록처의 캐롤 포스터에게 연락을 주기 바란다."
f85c6fc1be9c75cc02a2bd066f69fcc3,Knowledge of herbal medicine was orally passed down from generation to generation.,약초에 대한 지식은 구두로 한 세대에서 다음 세대로 전달되었다.
ca11f7792a6f3b48b7678ab481bdec65,The larger national awards given in most countries are the most influential and have helped considerably to raise public awareness about the fine books being published for young readers.,대부분 국가에서 주어지는 더 큰 국가적인 상들은 가장 영향력이 있다 그리고 어린 독자를 위해서 출간되고 있는 훌륭한 책들에 대한 대중적인 인식을 높이는 것을 상당히 도와왔다.
60af145f89ae422fb10336064dbe32d2,"Oddly enough, however, Frost was recognized first in England.","하지만, 충분히 기묘하게도 Frost는 영국에서 먼저 인정을 받았다."
5ec83d608320006cf25caf95fcd60cab,Its presence makes a lasting mark that shows the evolution of society.,그것의 존재는 사회의 발전을 보여주는 지속적인 표시가 된다
7c45fcd087e34b54a102579189cad2ab,"But it turns out that the survey questions allowed the dentists to recommend more than one brand, and in fact another competitor's brand was recommended just as often as Smiley Toothpaste!","하지만 조사 항목들이 치과의사들이 한 가지 이상의 브랜드를 추천하는 것을 허용했고, 실제로 또 다른 경쟁업체의 브랜드가 Smiley Toothpaste만큼 자주 추천되었다는 것이 드러난다."
a91886bcfd2e418791bbb24d52800de3,The Sesta Speedking has changed all that.,Sesta Speedking이 그 모든 것을 바꾸었다.
d26eeab58256da7d8ca3aa1bac98c746,Reading operates in the same way.,독서도 똑같은 방식으로 작용한다.
06bb234bcb82016c8166f2e66591f45e,It's time to get back to those emotions.,그러한 감정들로 돌아갈 시간이다.
a7ea69c856aad8e38908e2a0ff6c4a89,"Nicolas Appert was born in Châlons­sur­Marne, on the edge of France's Champagne region, in 1749.",Nicolas Appert는 1749년에 프랑스 Champagne 지역의 변두리에 있는 Châlons-­sur-­Marne에서 태어났다.
f8d524ee3ccd60ad082c244a3cac1a3d,A new study by harvard researchers may provide a compelling reason to remove canned soup and juice from your dining table.,하버드 연구자들에 의한 새로운 연구는 캔으로 된 음식이나 음료를 당신의 식탁에서 치워야 하는 설득력 있는 이유를 제시할 지도 모른다.
e7177db2c8a5cf7a0c4284fb312f41db,"The new prime minister, Theresa May, told citizens that ""Brexit is Brexit.""","새로운 수상인 Theresa May는 ""브렉시트는 브렉시트다"" 라고 국민들에게 말했다."
b84b5a6d1844a69a1ec0830d9f9ac54a,Within a short time he published his first book of poems.,얼마 지나지 않아 그는 그의 첫 번째 시집을 출판했다.
4e2f4a21d126385c209a2e61c36533c0,"The ancient Olympics provided athletes an opportunity to prove their fitness and superiority, just like our modern games.",고대 올림픽은 우리의 현대 경기와 마찬가지로 선수들에게 그들의 건강함과 우월성을 증명할 기회를 제공했다.
6ce41357b9bdde6989ae3ae50369f50d,"Without such information, the ""evidence"" provided is pretty much useless.","그러한 정보 없이, 제공된 그 “증거”는 거의 완전히 쓸모없다."
5d64e12a1eab69e21f6e968b8deb3604,"None of those lies, however, convinced the king that he had listened to the best one.",그러나 그러한 거짓말 중 어떤 것도 왕을 그가 최고의 거짓말을 들었다는 것에 납득시키지 못했다.
19537827c13df211fcb35ddaca3360c5,"So do we all when we go about our business, ""figuring out"" how to do things.","우리가 일들을 어떻게 할지를 ""알아내면서"" 우리의 일들을 할 때, 우리 모두도 그렇다 (지능을 이용한다)."
a99ccf140f38bc7c93eeee5bb234dec1,"If a stranger, even a poor man, appeared at your door, it was your duty to be a good host, to give him a shelter and share your food with him.","낯선 이가, 심지어 가난한 사람이라도, 문 앞에 나타나면, 좋은 주인이 되는 것, 그에게 쉼터를 제공하는 것, 그리고 그와 음식을 나누는 것이 당신의 의무였다."
79e34acabf3426addda1e48fb3e78610,① you shouldn't hide your intention .,당신은 당신의 의도를 숨기면 안 된다.
0448db55b575c9f65f68670effc5655f,The brain must function during the renovation.,두뇌는 혁신하는 동안에 기능해야 한다.
a0b31b64b45502142b2c27055d863ece,② how the first Americans survived during the Ice Age .,최초의 아메리카 원주민들은 빙하기에 어떻게 생존했나
a38d955b24de74a95da3898e39c6f7c2,"Later his books were also published in America, and he returned to another farm in his beloved New Hampshire, where he lived many years.","후에 그의 시집은 미국에서 또한 출판되었다 그리고 그는 그의 사랑하는 New Hampshire에 있는 다른 농장으로 돌아왔다, 그리고 그곳에서 그는 오랫동안 살았다."
07a6953133470952616230d14a3d2df3,"And, as with many luxury goods, expense is closely linked to enjoyment.","그리고, 많은 사치품과 마찬가지로, 비용은 즐거움에 긴밀하게 연결된다."
694925794499fa9494336e4b793c09ea,The quest for profit and the search for knowledge cannot coexist in archaeology because of the time factor.,고고학에서 이윤 추구와 지식 탐구는 시간 요인 때문에 공존할 수 없다
a651e05c07b749666406d225add4a4e0,"It should, then, be an agreeable addition to the local environment.",그것은 그렇다면 지역의 환경에 알맞은 부가물이어야 한다
22fc08aa2084d561eb05d8876af1b5d6,"Eventually, the purified water from the artificial wetlands flows into Humboldt Bay, where marine life flourishes.","결국, 인공습지로부터 정화된 물은 Humboldt만으로 흘러들어가고, 그곳에서 해양 생물이 번창한다"
8edd65eaf5e431e389d71df773d6025a,"From what we know about the accuracy of stock picking, it is reasonable to believe that he did not know what he was doing.","주식 선택의 정확성에 대해 우리가 알고 있는 것에 비추어볼 때, 그가 자신이 무엇을 하고 있었는지 몰랐다고 믿는 것이 당연하다."
45f71f6d605ae006ddabf229a63b3bc3,"Yet, on the other hand, you should force yourself to remain open to new ideas that may actually be more accurate and useful.","그러나 다른 한편으로는, 여러분은 실제로 더 정확하고 유용할 수 있는 새로운 생각에 자기 자신이 열린 상태를 유지하게 해야 한다."
915a3cfee7f9bc2d19a7fe9c7292935b,That says everything about your dad's character.,그것이 너의 아버지의 성격에 대한 모든 것을 말해준다.
0a1846e7d801ae6ceece2901bd3e7426,ⅲ Toy design has followed developments in transportation .,장난감 디자인은 운송 수단의 발전을 따라왔다.
115860aa136a1b6a7e7ae25c4a95f885,"Bare, rocky, or paved areas, for example, usually have updrafts above them.","예를 들어, 아무것도 안 덮인 땅, 암석 지대, 또는 포장된 지대는 그것들 위에 상승기류를 주로 가진다."
d3b1afcc584f57d7586d4741c0ff10ee,"And when we say that the universe is 13.7 billion years old, we don't mean exactly 13,700,000,000; we mean give or take a few hundred million years.","그리고 우리가 우주가 137억살이라고 말할 때, 우리는 정확하게 13,700,000,000을 의미하지 않는다; 우리는 몇 억년 정도 차이나는 것을 의미한다"
bd50ee166160e06d46bdf7b761dd036b,"There's too much data here for you to struggle with: calories, price, salt content, taste, packaging, and so on.","여기에 당신이 고심할 너무 많은 정보가 있다: 칼로리, 가격, 소금 함유량, 맛, 포장, 기타 등등."
ea24cc4c826df1a5a32e8c81ce008b7c,"For example, general knowledge about how to read or write or use a computer is useful both in and out of school.","예를 들어, 읽거나 쓰거나 컴퓨터를 사용하는 방법에 관한 일반적 지식은 학교의 안팎 모두에서 유용하다."
d5578be1b98a976107fbc6ea9e89d7ef,"He analyzed more than 450,000 responses to the Gallup-Healthways Well-Being Index, a daily survey of 1,000 U.S. residents conducted by the Gallup Organization, and discovered that emotional well-being rises with income—but not beyond an annual income of $75,000.","그는 Gallup 기관에 의해 실시된 1,000명의 미국 거주자에 대한 일일 설문 조사인 Gallup-Healthways 행복 지수에 대한 450,000개가 넘는 응답들을 분석했고, 정서적 행복이 소득에 따라 증가하지만 연 소득 75,000달러를 넘어서는 그렇지 않는다는 것을 발견했다."
45aba62e970faedb2423cbd791b1f4ff,He can take what's offered or refuse to take anything.,"그는 주어지는 것을 받거나, 아무것도 받지 않겠다고 거절할 수 있다."
e0246b8b9fc78cac43aaaada4480e3ae,"Even after poets began to compose with stylus or pen in hand, they often adapted old oral techniques to new uses, and important elements of their work can best be understood as holdovers or creative transformations of oral techniques.","심지어 시인들이 손에 철필 또는 펜을 들고 시를 쓰기 시작한 이후에도, 그들은 자주 오래 된 구술 기법을 새로운 용도에 맞추었고, 그들 작품의 중요한 요소는 구술 기법의 잔존물로서나 창의적 변형으로서 가장 잘 이해될 수 있다."
d3ce01a4fd609ee753ca6ec3b75e14d0,"Razor users may want the product to be ""durable and strong.""",면도기 사용자들은 제품이 ‘내구성이 있고 강한’ 것이기를 원할 것이다.
e4995ccd485a29fb147a8cd4f3b1d17e,"For most of history, Orkney was an important maritime hub, a place that was on the way to everywhere.",역사의 대부분 동안 Orkney는 모든 곳로의 도중 장소인 중요한 해양 중심지였다.
3248578a3fcd5a28bcf96d0f80b6e1e3,Herbs today are available in many forms.,현재 약초들은 다양한 형태로 사용가능하다.
02c4b35bb6bbff83625cb74baf93a3cc,③ People in the prehistoric age treated ailments with plant-based remedies.,선사시대에 사람들은 식물에 기반한 치료로 병을 치료했다.
35a89ddb68ae21b64b0b6ab9a50e0175,"And in terms of size, it is much smaller than the earth.",그리고 크기 면에서 달은 지구보다 훨씬 더 작다.
ee6c865be32827827d5999e81170c8cc,Jobs that were traditionally male-oriented have had major inroads by women.,전통적으로 남성지향적이었던 직업들은 여성들에 의해 두드러진 잠식을 가져왔다.
5b951905256acdc7ce412a4a0cd7f5a7,"When people were told to toss a beanbag at a $25 gift card, and that the closest would win it, people threw their beanbags nine inches short on average.","사람들이 25달러짜리 상품권을 향해 콩 주머니를 던지도록 그리고 가장 가까운 사람이 그 상품권을 얻을 것이라고 들었을 때, 사람들은 평균적으로 콩 주머니를 9인치 못 미치게 던졌다."
d7a8f41acbdecd2a15140afb04cff0d4,The chimpanzee－who puts two sticks together in order to get at a banana because no one of the two is long enough to do the job－uses intelligence.,두 개 (막대기) 중의 어떤 하나도 그 일을 할 정도로 충분히 길지 않기 때문에 바나나에 닿기 위해서 두 개의 막대기를 합치는 침팬지는 지능을 이용한다.
86327ece10819c978d926d651530d5b5,④ two heads are better than one .,두개의 머리가 하나 보다 낫다.
ab3a0348369e8d94be19e6e92f8e8fee,ⅲ an eye for an eye‚ a tooth for a tooth .,"눈에는 눈, 이에는 이"
021a9d42f20503fa7d91ca147813418d,"Yet another suggestion points to linguistic and cultural similarities between Australia, Asia, and South America, arguing that the first settlers crossed the Pacific.","그러나 또 다른 제안은 최초의 정착자들이 태평양을 건넜다고 주장하면서, 호주, 아시아, 그리고 남아메리카 사이의 언어 및 문화적 유사성을 지적한다."
bd0d7ddfcf94d54e71f43732751cbe8a,"From the classic philosophers through Shakespeare to the works of Chekhov, Ibsen, and the great novels of the 19th century, exploring the emotions of sadness, longing, and depression has long been considered instructive.","고대 철학자로부터 Shakespeare를 거쳐 Chekhov, Ibsen, 그리고 19세기의 위대한 소설에 이르기까지 슬픔, 갈망, 그리고 우울이라는 감정을 탐험하는 것은 유익한 것으로 오랫동안 여겨져 왔다."
e8f95630e2dc236adf614013bfa7d6bf,He also sees a stuffed giraffe in a closet and peers into drawers full of feathers and glass eyeballs.,"그는 또한 장식장 속에 박제된 기린도 보았고, 깃털과 유리로 된 눈알로 가득 찬 서랍도 들여다보았다."
45b61758f63357f36675f56a485e6072,"The Nobel Prize­­-winning biologist Peter Medawar said that about four­-fifths of his time in science was wasted, adding sadly that ""nearly all scientific research leads nowhere.""","노벨상을 수상한 생물학자 Peter Medawar는 과학에 들인 그의 시간 중 5분의 4 정도가 헛되었다고 말하면서, “거의 모든 과학적 연구가 성과를 내지 못한다.”고 애석해하며 덧붙여 말했다."
7b9928aff3eb9cc530292e3529922039,ⅱ Many Types of Geology .,지질학의 여러 유형들
4a1724d2cec69a4e16aada6904e11b0d,"At that moment, Liz heard a stealthy step far to her left and immediately froze.",그 순간 Liz는 왼쪽 멀리서 몰래 움직이는 발걸음을 들었다 그리고 바로 굳었다.
feb085cdff26e9e8ae70e40718e5db8e,"She called softly, ""Tim!""Hearing an answering whistle, she went toward her son and, with tears of delight, hugged him tightly.","그녀는 조용히 “팀”하고 불러보았다. 이에 화답하는 휘파람소리를 들었을 때, 기쁨의 눈물을 흘리며, 그녀는 자신의 아들에게로 달려가 그를 세차게 끌어안았다."
30b0c13c8d39b4fa4183b7baa7b44a32,④ never acknowledged his close tie with the American soil .,미국 땅과 그의 가까운 관계를 절대 인정받지 못했다
af6301c73d7fb8c881d67ef3ff900dc1,"When we say, for example, that there were a hundred people at the market, we don't mean that there were exactly one hundred people there.","예를 들어, 우리가 100명의 사람이 시장에 있었다고 말할 때, 우리는 그곳에 정확하게 100명의 사람이 있었다는 것을 의미하지 않는다"
6e85a8136e70c56ad34ab5f6ccfae32c,"The companies that sell them are able to keep the distinct parent lines from farmers, and the grain that they produce is not suited for seed saving and replanting.",그것들을 파는 회사들은 농부들로부터 분명한 부모 계통을 유지할 수 있고 그들이 생산하는 곡물은 종자 보관과 다시 심기에는 적합하지 않다
0180d39d42a7468240cabbfb65b4c509,The figure stood so still and low to the ground that it might have been a stump.,그 형상은 땅쪽으로 너무 정지한 채로 낮게 서 있어서 그것은 그루터기였을지도 모른다.
3d39f4167bf7f5d267a02eb46287840f,➀ benefits of artificial wetlands for filtering sewage .,오수 정화를 위한 인공 습지의 이점들
feb4182726e9bf6da26aff320f20ff71,"We are often told that exercise develops the body while reading, writing, and thinking are meant to develop the brain.","우리는 종종 읽기, 쓰기, 그리고 생각하기가 뇌를 발달시키게 되어 있는 반면에 운동은 신체를 발달시킨다고 듣는다"
423990397fbc75e71e61e4fbcc801d86,"Depending on the type of bridge and the site, it is subordinate to the surroundings, or it makes a strong statement.","다리의 유형과 장소에 따라, 그것은 주변 환경에 종속되거나 강한 표현이 된다"
745bae50cb64349b9089e1662bdfc5f7,"But when the gift card's value was $0, people threw their beanbags past the card by an inch.","하지만, 상품권의 가치(액수)가 0달러였을 때는, 상품권을 지나 1인치를 더 멀리 던졌다."
e411db2962836552f302a702ff9a935c,The milk and meat provide people with much fat and protein but few vitamins.,우유와 고기는 사람들에게 많은 지방과 단백질을 제공하지만 비타민은 거의 제공하지 못한다.
d4f0469d9d5f8b74efdc3e733ab23d54,You might pick a child who you feel could do with feeling special that day and use their name.,여러분은 그날 특별하게 느낄 필요가 있다고 여러분이 생각하는 아이를 고르고 그의 이름을 사용할 수 있다.
fb17f6e16beb13797a61bb22c22b8465,"Nora disappears out of the front door and we are left with many unanswered questions such as ""Where did Nora go?"" and ""What will happen to her?""","Nora가 현관 밖으로 사라지고, “Nora는 어디로 갔을까?”, “그녀에게 무슨 일이 일어날까?”와 같이 답을 얻지 못한 많은 질문들이 우리에게 남는다."
ae4eee3abd5611f8abd3aeaae573e73d,"For instance, Wiseman found that lucky people always take notice of what's going on around them and stay open to new experiences and opportunities.","예를 들어, Wiseman은 운 좋은 사람들이 항상 그들 주변에서 무엇이 일어나고 있는지를 알아차린다는 것을 그리고 새로운 경험과 기회에 열린 채로 있다는 것을 발견했다."
f7e1d1a9cbcf25250bc5fb59cc0ca6f8,Plants have been the basis for medical treatments through much of human history.,식물은 오랜 인간의 역사 내내 의학 치료에 대한 기반이었다.
