sentence_id,sentence,answer,label
b7beb2c739d8d2711a1a9f42a5bd04dc,"Instead of ""My novel tells the story of a natural disaster that occurred in the middle of the century,"" you might say, ""My novel tells the story of the Great Earthquake of 1948 which killed 221 people.""",더 구체적으로 쓴 글,0
fbe68ae8c74d1c076aef537f40d22096,Her awareness for astronomy came to life when her father began to teach her about the stars with the use of his own telescope.,이해다,0
4e195255986def5f68706dcb5fdc7bda,"After her time at Peabody, she worked for a while at the American Museum of Natural History before returning to school at the University of Maine to study anthropology.","그녀의 peabody에서의 시간 이후, 그녀는 미국 자연사 박물관에서 일을 잠깐 했고, 돌아가기 전에 maine 대학교에서 인류학을 공부했다.",0
cc7e213fadbfddaa0e19c6d067b20447,"Since the 1990s, her health has gradually stabilized, though there are still times when even writing is challenging.","1990년대 이후로, 그녀의 건강은 점진적으로 나아졌고, 여전히 시간이 있었지만 심지어 글을 쓰는 때도 어려움을 겪었다.",0
1ab618c20fe8954b50e80dbf32d96c57,"In 1795 he moved to the village of Ivry­sur­Seine, where he began to offer preserved foods for sale, and in 1804 he set up a small factory to produce them.",옛날에 그는 어떤 마을로 이사했다. 그리고 거기서 보관된 상품을 판매로 제공하기 시작했고 또 옛날에 그거를 만들려고 작은 공장을 마련했다.,0
f29b45036ac5b2af78b0dcac4efc4973,Appert had devised his methods solely by experiment and had no idea why it worked.,Appert는 발명을 가졌다 그의 방법이 오직 실험 그리고 아이디어로 이 일을 하는 것을,0
208af4d3863ce67c7b6686ff18fe0c3e,"At the age of five, he could play all of the songs he had heard his mother play on the violin.",그는 다섯살부터 바이올린 개천재였음,0
84c025f809715874b3d15037d90aaba3,"His debut as a soloist came in 1819, and by 1828 he was made conductor of the Musical Lyceum.",ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,0
2e520ba37f3b15c10c40d48921c41b73,"He is believed to have composed more than 70 works, but only about 10 remain today.",작품이 많을 줄 알았는데 쫌밖에 없음,0
c255e1a72ef8a7be4405112a5893af19,"Therefore, cookies can greatly benefit individuals.",쿠키를 개인으로서 먹고 싶다.,0
2eb51691351a216b395622a562fbb02f,"For example, cookies save users the chore of having to enter names and addresses into e­-commerce websites every time they make a purchase.",쿠키의 이점: 인터넷으로 무엇을 살 때 매번 정보를 적지 않아도 됨.,0
721310ff13b3e4b9456e40bcf6d3b73b,Security is another concern: Cookies make shared computers far less secure and offer hackers many ways to break into systems.,쿠키는 보안에 취약하다는 것도 또다른 우려임.,0
7a86da5f9e9804351bb319d30e66f30f,Geography influenced human relationships in Greece.,그리스 가고 싶다,0
8b2daddbd038183826c01192f974932a,"Because the land made travel so difficult, the guest-­host relationship was valued.",여행이 어려우면 주인이 중요하다,0
a99ccf140f38bc7c93eeee5bb234dec1,"If a stranger, even a poor man, appeared at your door, it was your duty to be a good host, to give him a shelter and share your food with him.","현관에 낯선 사람, 심지어 가난한 사람이 나타나더라도 그에게 잘 대해주어야 할 의무가 있음.",0
e1f99113d84582739024087240ac821e,"""We do not sit at a table only to eat, but to eat together,"" said the Greek author Plutarch.",그리스 사람들은 함께 하는 것을 중요시했음.,0
ae10112242be6769bd5141d913443133,Dining was a sign of the human community and differentiated men from beasts.,식사를 하는게 동물과의 차이,0
84f91854a4660b5708715d2fe468483d,An updraft may start over ground that is more intensely heated by the sun than the land surrounding the area.,지구가 열받음,0
115860aa136a1b6a7e7ae25c4a95f885,"Bare, rocky, or paved areas, for example, usually have updrafts above them.",열을 받는 지반에는 상승 기류가 존재함.,0
c736d6e3d7c1c3d67e6b691c1f24bbd6,"The air cools as it rises, and the water vapor condenses and starts to drop as rain.",비가 온다 비가 온다 비가 온다 비가 온다 비가 온다 비가 온다,0
1ffce54f83121839c2eee5cd1e847614,Peter and Mina's grandfather meet and greet each other.,피터와 미나의 할아버지는 만나서 서로 인사를 했다.,0
db92b42e2fcf02207f9d288778620fe0,I've never heard that before.,뭔 소리야,0
09affb07a6051d4029a6b3c6ff07c92d,She smiled at Mary.,at을 이런곳에서도 쓸수있구나를 알았습니다,0
2b3af9af3aef8555dd2335fe2165ff29,It happened because they'd made it happen through continuous effort.,어렵네요,0
a75fa85a37cefebc08dd1be6ed6919f0,"While she was young, one of her stories appeared in The Washington Post.",그녀가 어렸으떄 얘기가 실렸다,0
f962bb90b1c1c2a0bd29163956212d54,She frequently goes the extra mile to help her classmates or teammates achieve their goals.,그녀는 그의 동료들이 목표를 달성하기위에 돕는다,0
55a94bf1e9d30c811b15011fd9a5a912,He became the first African-American mayor of the city.,그 도시의 시장은 최초에 아프리카계 미국인이되었다,0
d41ed0f922074251f8634725ff7c94a4,"To create goodwill, the food must appear to be unexpected.",못했습니다,0
eec9701e6f237b6bfef1cae989d3d5a3,I feel that we need to do something to help.,도와야 함,0
54d48260bda93cabb93feaa3280635e3,"He kept singing, and the fly landed back on his nose.",파리가 그의 코에 앉았다,0
ff57c33c92700a44b3278ba8926ffd1a,The problem won't just disappear.,문제를 해결하기전에는 없어지지 않을것이다,0
4c148154df2b0c0810ae4cd6201a05fe,Obviously many of these areas overlap.,이분야가 많은부분과 겹칠것이다,0
b4b66a3ecceac4f78cc9f0de6929f34a,"Dirt is relative, she emphasizes.",더러운 것은 상대적이라고 그녀는 강조했다.,0
2918b0dd2619deb3b6d6c8d9309f2a1a,Some make the choice out of concern for animal rights.,몇몇은 동물에 대한 걱정 때문에 선택한다.,0
caecce95b4c810a682ce4c0893e4f7e0,You see a word you don't know.,모르는 단어가 나온다.,0
c63ece50991249b8f593083f4ffe9723,"After I came back, I entered a photo contest with the pictures I took in Iceland.",하기 싫음,0
4a692357f1cc08ea6f6d62235f94a360,Here's some advice.,꿀팁 줌,0
19537827c13df211fcb35ddaca3360c5,"So do we all when we go about our business, ""figuring out"" how to do things.",우리도 일 시작할 때 이해를 했디,0
6eb384e48be3141e9ba3601175af1955,② A bad workman blames his tools .,나쁜 노동꾼은 그의 도구를 탓한다.,0
7efed9614a71c0a9fd6758372af1ada5,"A mathematician sharpens her pencils, works on a proof, tries a few approaches, gets nowhere, and finishes for the day.",수학가는 아무런 성과가 없이 하루를 끝낸다.,0
a18ea3d6b8713a28d776213ab1204969,"However, often in individual and social life, reason is required in order to predict (considering that prediction often depends on recognition of forces which operate underneath the surface), and prediction sometimes is necessary even for physical survival.",이성은 종종 예측을 위해 사용된다,0
355e49688fedcb11fee571566cc815df,"Reason is not without a function, but its function is not to further physical as much as mental and spiritual existence.",이해는 기능없이 존재하지 않는다,0
733a07b9bb6a89303ec84f47452d5c55,A picture is worth a thousand words .,그림 비쌈,0
623849dae2e0eb1738f11bd33c998aa5, You can't judge a book by its cover .,외모지상주의 노,0
60cd307ed0ad93d58635cb0d9d58e1e6,He was a violinist and composer known for his unique performance method.,그는 바이올리스트와 작곡가로 알려졌다. 그의 독특한 퍼포먼스 수단을 위한?,0
b4b16e527acb407bf723acf804a6572d,"At age nine, he played first violin in the orchestra of Bergen's theater.",9살때 그는 연주했다. 첫번째 바이올린을 bergen 선생님의 오케스트라에서,0
84c025f809715874b3d15037d90aaba3,"His debut as a soloist came in 1819, and by 1828 he was made conductor of the Musical Lyceum.",그의 솔로연주자로서의 대뷔는 1819년이었다. 그리고 1828년에 그는 만들었다. 뮤지컬,0
690ac2b529527e601c30d4dd5210765b,"He had held his last concert in Chicago the same year, despite his illness.","그는 .......? 그의 마지막 콘서트를 시카고에서 같은년도에 , 그의 병에도 불구하고",0
7804c657bb51baf89baf9cbfd21b27f8,"This effect will be made worse for these regions if developed countries are able to make up for the fall in agricultural output with new sources, potentially from their own domestic economies as their land becomes more suitable for growing crops.",기후 변화가 개발도상국의 농작물 생산은 감소시키고 선진국 생산량은 증가시키면 개발도상국에게 안좋아질것이다,0
e70d72a920b7857848b1cbc2ef1eff18,How can we teach our children to memorize a broad range of information?,어떻게 아이들이 많은 정보를 기억하게 할수있는가,0
f8e234001901563df81c1918d3aef489,"Let me prove to you that all people are potential geniuses, with brains designed to store, control, and remember large amounts of information through memorization by repetition.",많은 사람들은 반복을 통해 많은 정보를 저장할 수 있는 잠재적인 천재이다,0
28923dd23e5c8b451cbd47305c85c17d,"The average grocery store carries over 10,000 items, yet you can quickly tell me where to find most of them.",식료품가게는 많은 품목들이 있지만 너는 대부분 빠르게 찾을 수 있다,0
51c44b30635a96ab1aec5af705923fd6,"The store is organized by category, and you have shopped in the store repeatedly.",가게는 조직화되어있고 너는 반복적으로 그가게에서 쇼핑해와서 물건을 빨리 찾을 수 있다,0
ae3eb21772efc9aa31aa0ec615251f58,"In other words, you've seen those organized items over and over again, and the arrangement by category makes it easy for you to memorize the store's layout.",범주에 따라 정리되어있는 것을 반복적으로 봐왔기 때문에 기억하기에 쉽다,0
02896b306cc497a164239e8260f54b12,Each has countless spoofs－David in boxer shorts or the Mona Lisa with a mustache.,각각 작품들은 많은 패러디를 갖는다,0
794a518c544e7ed3cf03b9817b87d673,We can now sit in our pajamas while enjoying virtual tours of galleries and museums around the world via the Web and CD-ROM.,우리는 쉽게 여러 나라의 갤러리나 박물관을 집에서 즐길 수 있다,0
3708dc3bee7d0d0453ec6692b5a2fe36,"Such tours may become ever more multi-sensory by drawing on virtual reality technology, which includes things like goggles and gloves.",실제적 기술을 이용함에 따라 더 감각적 응용이 된다,0
005fd3b93a2a9eb610eb942ccbf677e6,"Lighting and stage set designers, like architects, already use this technology in their work.",조명 무대 설치 디자이너들은 이러한 기술을 사용한다,0
8d609bb905f71b05b7cbf4816b8ef3ef,Consumers are generally uncomfortable with taking high risks.,소비자들은 위험요소를 가지고 있어서 불안정하다,0
46608922eab67e77fda3eb541b0ed0e7,"Consumers can collect additional information by conducting online research, reading news articles, talking to friends or consulting an expert.",소비자들은 여러 방법으로 자료를 얻을 수 있다.,0
3defabd14adc278baaada8fa18a6a907,"Consumers also reduce uncertainty by buying the same brand that they did the last time, believing that the product should be at least as satisfactory as their last purchase.",소비자들이 같은 제품을 삼으로써 그들의 불확실성을 줄인다,0
d1602814b6dc0a9b0e783d9895b8f7d5,"For example, someone might buy the most expensive offering or choose a heavily advertised brand in the belief that this brand has higher quality than other brands.","누군가는 가장 비싼 물품을 사고, 광고가 많이 된 브랜드를 고를 것이다.",0
f475ea147b27fba3e9c06f893607d27e,"The trio of freeze, flight, and fight are fairly universal behavioral defensive reactions in mammals and other vertebrate species.",포유류와 척추동물에게서는 3가지 방어적 반응이 보인다.,0
a1d3fdf80f8fa66f4448b77a2349bdd3,"For example, you could lift a one-­ton rock up the side of a mountain using only a small electric motor and a system of pulleys, but it would take a long time.",안녕하세요 ,0
51a0986bdc338d8db06374861dd1356b,"In the meantime, cooler air is pulled in through the smaller chimneys, keeping the termites' home at a comfortable temperature during the hot day.",뜨거운 공기가 나가는 동시에 차가운 공기가 들어옵니다.,0
71c5febca0eb55810c110af7cc331173,"The heat generated by the daily activity of the termites rises up through the central chimney, eventually escaping through the top of the mound.",열공기는 중앙굴뚝으로 상승하여 빠져 나간다.,0
1cf4801c30921a108339d9d3390b1c01,It has a large central chimney and smaller outer chimneys that are close to the ground.,굴뚝들,0
d0c938b3697813447c927e836e6d2403,Each mound has a network of holes referred to as chimneys.,흙더미들의 구멍과의 네트워킹,0
fa334123e19935035ef326823f479a28,Scientists believe that the mounds stay cool due to a constant flow of air.,대류로 인한 쿨링,0
c89a04a6e62e49265652014c068c5aba,"To solve this problem, the building's architect, Mick Pearce, turned to *termite mounds for an alternative.",흰개미집,0
0dccd2677cace4d5501410352241913d,"Due to the hot climate of Harare, air conditioning systems can be very costly to install, run, and maintain.",하라레의 더운 기후가 미치는 영향,0
b99551559d360b198557eddb6c340871,"However, the building is an excellent example of biomimicry.",훌륭한 예시 이스트 게이트센터,0
cd4d646c0871b5680f59079f415e83c0,"The Eastgate Centre is an office building and shopping complex in Harare, Zimbabwe.",이스트게이트 센터의 위치와 기능,0
8b9e68cd3ca45dad7df63100e61bdbc5,A Lesson from Insects,곤충?,0
f41465f5bcda48fa02f8788530a7fc9d,This allows them to support the roof better by distributing its weight evenly.,기둥의 역할,0
486ae07c6cbbf65ff70eeced51b8f26e,"Inspired by trees, Gaudi gave the columns a single base that splits off into branches near the top.",나무에게 영감받아 세운 기둥의 끝부분,0
9c2c738edb3864094bf2e0ef7bfe989b,"These tree-like columns are not just for decoration, though.",나무같은 기둥 장식아님,0
e8b436935ce0ea4f58bb45caaadba972,The light that comes through the small holes all over the ceiling even resembles the light beaming through leaves in a forest.,상그라아 파밀리다의 자연모방,0
736620da5c60c9940d4a494ed6f6cf19,"Gaudi designed the columns inside the church to resemble trees and branches, so visitors who look up can feel as if they were standing in a great forest.","가우디의 디자인, 방문객의 감상",0
82df8fafdf5de5b0891cf7fe54b98b1c,Perhaps the most impressive feature of the Sagrada Familia is the ceiling.,천장 = 가장 인상적,0
bc46b4bd64f82f451ab7d2e208d2dbe7,The ancient Greeks used to describe two very different ways of thinking — logos and mythos.,로고와 신화로 생각을 묘사함 그리스인들이,0
7f56f4d2d8f7167a37f5d7290ed014b0,"Today's ""digital natives"" have grown up immersed in digital technologies and possess the technical aptitude to utilize the powers of their devices fully.",ㅇ,0
e97d54b6acc15e738061f36714868015,"We say to ourselves: ""There is plenty of time.",우리는 우리 스스로에게 말한다. \,0
a555a0f1712b83d94d65e67de15c8f59,"When self-handicapping, you're engaging in behaviour that you know will harm your chances of succeeding: you know that you won't do as well on the test if you go out the night before, but you do it anyway.",자기불구화할,0
f059c1caaf63a67c6d894ded219a51d1,"Odysseus, King of Ithaca, had to leave home to fight in the Trojan War.",트로이 전쟁 의 싸우기 위해서 떠나야 한다,0
3c40f644a24f64f9bee02d7dcf261fe6,He is the big cheese in this company.,그는 이 회사의 대표이다,0
bc71ea1be24dde19168ccce7cc29b1af,This finding implies that their frequency of laughter was not because we find things funnier when we are with others but instead we are using laughter to connect with others.,다른이와 이어질려고 웃음을 사용함,0
94357e9fb4b8df604be1013a5564063b,"Interestingly, the three social conditions (alone, paired with a stranger, or paired with a friend) did not differ in their ratings of funniness of the video or of feelings of happiness or anxiousness.",ㅇㄴㄹ,0
b700bf0a6c9b3fcd3486b8484e18a1ac,"This explanation is supported by the fact that in their stranger condition, when one person laughed, the other was likely to laugh as well.",어색 할떄 웃으면 좋다,0
5b9651a5d33ae2fc318652602937dd0f,B: It is the greatest thing since sliced bread.,그것은 아주 유용하다,0
efb93624b4605e192356f8d361bc8d4e,A: Who brings home the bacon in your house?,너희 집은 누가 집에서 돈을 벌어오니?,0
7c5bf4eaf06231bca6d1b3260634dc02,This offers many benefits.,이것은 학교 동아리에 가입 하는 것이 유익하다,0
9b66dc1222d2c59ce1700dd82c34eebe,But dematerialization is not just about digital goods.,하지만 비물질화는 거의 좋은 디지털은 아니다.,0
691d8b474f9f8e1911028fe9d99b14e6,He looks up and sees a crack of light about 20 meters above him.,그는 20미터 위에 있는 틈의 빛을 본다,0
495c1c71d5b1d19e97c1df9cd48ae67e,Parks's calm response to the situation impressed many people.,그 상황에,0
54c70b42ade9d5e7f22c0a28a9e51401,He then let them boil.,그는 그것들을 끓였다.,0
a31f7786dbb1d8f0b8cd2964e46a8a24,"Edwin Armstrong, who first discovered and developed FM radio in the 1920s and early 1930s, is often considered the most prolific and influential inventor in radio history.",에드윈,0
edbf82b925dbcce2e8725aa29b311c86,"When he was asked why moon jars attracted him so much, he said, ""Korean jars have broadened my idea of beauty.","그는 왜 달항아리에 그렇게 끌리는 가에 대한 질문을 받았는데, 그는 \",0
ec3f79d69833356fd8e52c0ee05c803c,Slice open a tomato and compare it with the human heart.,uyhibhnhunu,0
19fe6f10b18828e97cbbd5728cae125f,"Your ability to make complex use of touch, such as buttoning your shirt or unlocking your front door in the dark, depends on continuous time-varying patterns of touch sensation.",make use of : -을 이용하다,0
239d5cf472f12931c9583f152b2bd1c1,I didn't really feel like going out.,그 느낌은 실제가 아니다.,0
c3e674df2eddcce02d0330a0ba004d5e,He knew that was the right thing to do.,그 선물 때문에 한 행동이 적절하다 ,0
98db7febab919ed274a865a5d9be6743,"""Why won't you eat it, why won't you eat it?","왜 먹는걸 원하지 않니, 왜 먹는걸 원하지 않는거니",0
9b4a50b24d745cdc979d5f85a8bd30de,My mom insisted on my tidying my room.,엄마는 정돈된 방을 주장한다.,0
8e72283ff9e4c820d3a4d03f8659b514,"Starvation helps filter out those less fit to survive, those less resourceful in finding food for themselves and their young.",help + (to)R,0
c9de8ce90fbd951d1516f847c34c2a80,To catch the fleet-footed gazelles and antelopes on which it feeds.,"발로 뛰어 가젤과 영양을 잡아 먹는다,",0
05a2f67ba9e338fa63bb2c9057895dfa,"If you do, you can stay fully awake and concentrate better in class.",만약에 너가 충분한 휴식을 취한다면,0
7647a405f40ed9a1278b5b798c868098,GUTEN TAG!,꼬리표 쿠텐,0
e1c277e2ed94c09e6e00a602bf710607,No other sound could come from his throat.,또 다른 소리가 들리지 않았고 그들의 목구멍에 올수 있었다,0
1e69fffd3f4ce3d80282058a9dfd065d,Gestures and speech used similar neural circuits as they developed in our evolutionary history.,asdasd,0
b267851dc73f29d4cfcfa61a00bf75e1,"They want guests to relax and be comfortable, just as they do in their own homes.",그들은,0
c014055d4315d1cf083d41bbefc3499a,"Kuklinski calls this sort of response the ""I know I'm right"" syndrome.",Kuklinski는 이런 종류의 응답을 \,0
3db55b880d15b4ce8119b5998b3db183,Suddenly he noticed that her eyes were staring straight up with only the whites showing.,오직 하얀거만 보여주고 있다,0
7e4810e48513467602ced3fdb9754f8c,"As a new and preferred story begins to emerge, it is important to assist the child to hold on to, or stay connected to, the new story.","as +N : -로서(자격)  //  as + SV : -할때, -하면서, -함에 따라서, -하는 만큼, -이듯이",0
e8825b039d8824cd983cbb0aa855d2d1,"Dr. Martin Luther King said, ""The ultimate test of a man is not where he stands in moments of comfort and convenience, but where he stands at times of challenge and controversy.""","마틴 루터 킹은 말했다, \",0
af542d0322bad274a108fadc1a944ef2,Still no reaction.,고요하게 반등이 없다,0
c507335094fcc9059bc4118bc4bd75d5,"""Oh, look at her, she won't say a thing.""","오, 그너를 좀 봐 그녀가 무언갈 말하고 싶어해",0
f13a43065413bfd9ba7157cb8d666e52,New Year's Day used to be the occasion for a tradition called mumming.,모르겠습니다,0
27b997f5ae2201ed107aca6135719eec,"The event, often called ""the Great Chicago Fire,"" began in a barn belonging to a woman named Mrs. O'Leary.",그사건은흔히\,0
abce2f3fa6fcb0482a6aabfd12d84de7,"She left home a month ago to study in Italy, so the bed was empty.",...;;;:::\,0
7b5689606c812d191573e5dc332fdec2,"This feature frustrates any step-by-step process that proceeds without the realization that ""things aren't what they seem.""",이 기능은 \,0
053574236b6dc0b1a3195b31be22ffb4,The loss of biodiversity has generated concern over the consequences for ecosystem functioning and thus understanding the relationship between both has become a major focus in ecological research during the last two decades.,ㅇ,0
388a53a16714e492e62a25d55c3c44a8,"They are now able to ""see"" and ""talk,"" using special computers.",그들은 이제 특수 컴퓨터를 사용하여 \,0
9ef54af5aa2d4052ee93125767b99dce,"Thanks to new techniques in packaging and keeping foods, buyers don't need to do many things in order to eat them.",모르겠습니다 ㅠㅠ,0
c24b20fc458ef41efa518e3dcba89ef4,"But it's better to disappoint a few people over small things, than to abandon your dreams for an empty inbox.",ㅓㅏ,0
b093e4ee39845e5e96e1adeca577f0f4,"Entering the room, the dentist asked, ""Well, Andrew, which one is the troublemaker?""",방에 들어서며 치과의사는 \,0
70fd0058f1bf9c45111b41a1f8c521b4,"When a teacher hands out a novel today, the first question in every student's mind is ""Is there a movie of this?""",선생님이 소설을 오늘날 나눠주면 첫 번째로  학생들의 마음속에 들어있는 질문은 \,0
470114f112d54b6cd2bc316a823ff549,"My name is David Parker, and I'm a photographer.",내 이름은 김소연이고 학생이지롱,0
a9671732912f432d8b5a226715133719,"Today, I'm going to tell you how I found my dream and realized it.",내 히스토리를 들려줄게,0
bdd9c15b6edfa9570d082e884fbf48df,I hope my story can inspire you.,내 이야기는 가치있어요,0
618d69ae45a08dfcac608a09e2ee70fd,"When I was young, I loved stars.",별 좋아했음,0
cdab0039ba2a9a9f04e18f8f1629cab4,I also liked taking pictures.,사진 좋음,0
7ac8b52e2efcaccc631fb977b03b4a54,"Third, be bold.",브레이브!,0
02e7fa6abb1871f455e9e0fecd7a0f67,You need courage to make decisions that will change your life.,니 삶을 바꿀 용기를 가져라,0
ee54e3ad88e7b851871272ac64247d36,I was afraid but I took a chance.,기회 겟,0
0ce55bcb8c384354694806c364f799da,"I truly hope you can find a dream, pursue it, and live it!",꿈을 가져라,0
1191d3bc1773588bf89fe18af96af30a,Then I feel good again!,그래서 나는 기분이 좋아지나요?,0
bf0092c7fe58d7f7b3b77c4899ebf78c,Simon from France,시몬스 침대,0
46cec03e933af5f1b3896675d6199137,Pour the mixture into the madeleine pan.,마들렌 펜이 뭔지 모르겠어요,0
ff58b1738efe6d49911addb9b4ca4f0b,Bake in the oven for 10 to 15 minutes.,오븐에서 굽는다,0
e26a2f4268237ba2fc0876deb3a0a5cd,A: Let's see.,알자,0
ee9b769d77099ec474608544536aec47,Q: I'm Minji.,나는 소연이다,0
d1602814b6dc0a9b0e783d9895b8f7d5,"For example, someone might buy the most expensive offering or choose a heavily advertised brand in the belief that this brand has higher quality than other brands.",예를 들면 누구는 제일 비싼 물건을 산다. 왜냐하면 그게 제일 좋으니까. ,0
e4fe12f6eda751469299c82d56dbb289,ⅰ Too Much Information Causes Stress .,정보는 곧 스트레스다.,0
3981f5a1a7ccd44aa76ab5cbfa4eda8f,ⅱ Advertisement: Noise for TV Viewers .,광고 진짜 시름,0
b1a85464d4b84cc1517233641d6e74a5,ⅲ Risk-­taking: A Source of Bigger Profits .,배팅을 해야 돈을 번다,0
8f3996b53b79f0c416b7dd1de0cd5c23,ⅳ Safe Purchase: What Consumers Pursue Eagerly .,안전한 구매가 뭐지?,0
a4eeea0d9445459a8a101eb6a6b98602,Mae C. Jemison was named the first black woman astronaut in 1987.,그녀는 흑인이고 우주비행사가 됐다,0
73e3e16736fde2e720e627e466276f92,"On September 12, 1992, she boarded the space shuttle Endeavor as a science mission specialist on the historic eight­day flight.",그때 그녀는 우주선에 탑승했다,0
02e83986a242f8b21090f383cb4f02fc,"Award-­winning author A. Manette Ansay was born in Michigan in 1964, and grew up in Wisconsin.",그녀는 태어낫고 자랏다,0
0fb829c9381cc15a0e1620cec304bdaa,"She was talented at playing the piano when young and subsequently trained as a concert pianist, attending the Peabody Conservatory of Music.",피아노 잘쳤고 음대 다니ㅅ면서 교육 받음,0
b3fbb2884cf16815732f617c2fc6be74,"Ansay went on to study and work at Cornell University, and then became an assistant professor at Vanderbilt University.",그녀는 대학교에서 일도 하고 공부도 하고 조교수가 된 것 같음,0
a7ea69c856aad8e38908e2a0ff6c4a89,"Nicolas Appert was born in Châlons­sur­Marne, on the edge of France's Champagne region, in 1749.",모르겠어요,0
02e83986a242f8b21090f383cb4f02fc,"Award-­winning author A. Manette Ansay was born in Michigan in 1964, and grew up in Wisconsin.",상을 받은 작가인 누구는 1964년 미시간에서 태어났고 위즈콘신에서 자랐다.,1
0fb829c9381cc15a0e1620cec304bdaa,"She was talented at playing the piano when young and subsequently trained as a concert pianist, attending the Peabody Conservatory of Music.","그녀는 피아노를 연주하는 것에 재능이 있었고 어렸을 때 그리고 그 이후로 콘서트 피아니스트로 훈련받았다, peabody 음악대학교에 참석했다.",1
42b7e6128f398a790c25144a6aba96f1,"However, by the age of 21 she had to give up the pursuit because of ill health, and by 23 she began writing in need of another outlet for her creative energies.","하지만, 21세 무렵에 그녀는 건강 때문에 포기해야만 했고 23세 그녀는 글 쓰는 것을 시작했다 그녀의 창의적인 에너지를 다른 곳에 표출하기 위해서",1
3ca41ad2ba322095242f8f382ef24097,"Since then, she has become a best­-selling novelist.","그 이후로, 그녀는 베스트 셀러 소설가가 되었다.",1
b3fbb2884cf16815732f617c2fc6be74,"Ansay went on to study and work at Cornell University, and then became an assistant professor at Vanderbilt University.","Ansay는 공부하기 위해서 Cornell 대학에 일을 하러 갔고, 그 이후 Vanderbilt 대학에서 조교수가 되었다.",1
a7ea69c856aad8e38908e2a0ff6c4a89,"Nicolas Appert was born in Châlons­sur­Marne, on the edge of France's Champagne region, in 1749.","Nicolas Appert는 Chalonssur marne에서 태어났다, Champagne region의 가장자리에서, 1749년에.",1
2568133039d5079aba67ce9c21ad9f52,He became an accomplished chef and served in the kitchens of various noblemen before setting up as a confectioner in Paris in 1781.,그는 이루었다 요리사 그리고 다양한 상류층에서 일하는 것을 제과업자로서 세우기 전에 파리에서 1781년에,1
ce1f53a688761a2bd0d40cf5503c06b9,"In this line of work he was necessarily aware of the use of sugar to preserve fruit, and he wondered whether it could be used to preserve other foods.","일의 분야에서 그는 필연적으로 과일을 보관할 때 설탕을 사용하는 것을 알았고, 그는 궁금해했다 그것이 다른 음식을 보관할 때 사용될 수 있는지",1
d726aee0f1cc4d65b98d43730b326f2b,As his interest in food preservation grew he began to experiment with storing food in sealed champagne bottles.,그의 관심으로 음식 보관 증가로 그는 실험을 시작했다 샴페인 병을 밀봉해서 음식을 저장하는 것을,1
afb9f87551f70876718e9d9f145a7345,"By this time some of his preserved food had been tested by the French navy, which was impressed by its quality.","이 시간 이후 몇몇 그의 보관 음식을 프랑스 해군에게 맛 보게 했고, 그것은 음식의 질이 향상되었다.",1
686f8beec6a1b66f9e5a49d0779883fc,"Ole Bull was born in Bergen, Norway, in 1810.",Ole Bull은 1810년에 노르웨이 Bergen에서 태어남.,1
60cd307ed0ad93d58635cb0d9d58e1e6,He was a violinist and composer known for his unique performance method.,그는 그의 독특한 퍼포먼스 방법으로 유명한 바이올린니스트와 작곡가였음.,1
0af7759e17bfe5c8e1746e1c19d432f2,"His father wished for him to become a minister of the church, but he desired a musical career.",그의 아버지는 그가 교회의 성직자가 되기를 바랬지만 그는 뮤지컬 직업을 갖길 갈망함.,1
b4b16e527acb407bf723acf804a6572d,"At age nine, he played first violin in the orchestra of Bergen's theater.",아홉살 때 그는 Bergen 극장 오케스트라에서 첫번째 바이올린을 연주했음.,1
ccfaa55037a327e211e5b8e48e9a75fa,"However, concerns have been raised that cookies, which can track what people do online, may be violating privacy by helping companies or government agencies accumulate personal information.",그러나 쿠키는 사람들이 온라인으로 무엇을 하는지를 추적하기 때문에 이는 회사나 정부기관이 개인정보를 축적할 수 있도록 도움을 줌으로써 개인들의 사생활을 침해할 수도 있다는 우려가 늘고 있음.,1
e248458b22355905f46efd63d6ef7896,"In return, the guest had duties to his host.",손님 또한 주인에게 의무가 있었음.,1
778b43bdc4cbffc47f79885344131c4f,"These included not abusing his host's hospitality by staying too long, usually not more than three days.",너무 오래 머묾으로써 주인의 호의를 남용하지 않고 보통 3일 이내로 머무는 것이 그 예임.,1
e14f9f0978d8b26eb4369e623b890cb7,A violation of this relationship by either side brought human and divine anger.,이러한 관계의 위반은 인간과 신의 분노를 초래했음.,1
74315dc05195e51e6bb84c7f22188c36,"Thunderstorms are extremely common in many parts of the world, for example, throughout most of North America.","전세계, 예를 들면 북아메리카의 전지역에 걸쳐 뇌우는 매우 흔한 현상이다.",1
5da80c0f5f08589251078184394bdd91,Updrafts of warm air set off these storms.,따뜻한 상승 기류는 폭풍우의 원인이 됨.,1
932d62221b3d114237f7f215c7e2e831,"The air in contact with the ground heats up and thus becomes lighter, more buoyant, than the air surrounding it.",땅과 접촉한 공기는 그렇지 않은 주변의 공기에 비해 더욱 가벼워지고 뜰 수 있게 됨.,1
